Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2021-03-30 20:17;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2021-04-03 15:37;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-04-03 15:37;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-04-03 15:37;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2020-06-19 11:47;Pull;Hammer Curl (Dumbbell);1;5;kg;8;;;;0;;
2020-06-19 11:47;Pull;Hammer Curl (Dumbbell);2;5;kg;8;;;;0;;
2020-06-19 11:47;Pull;Hammer Curl (Dumbbell);3;5;kg;8;;;;0;;
2020-06-22 21:27;Pull;Hammer Curl (Dumbbell);1;4;kg;8;;;;0;;
2020-06-22 21:27;Pull;Hammer Curl (Dumbbell);2;4;kg;9;;;;0;;
2020-06-22 21:27;Pull;Hammer Curl (Dumbbell);3;4;kg;8;;;;0;;
2020-06-26 14:17;Pull;Hammer Curl (Dumbbell);1;5;kg;12;;;;0;;
2020-06-26 14:17;Pull;Hammer Curl (Dumbbell);2;7;kg;7;;;;0;;
2020-06-26 14:17;Pull;Hammer Curl (Dumbbell);3;6;kg;10;;;;0;;
2020-06-29 14:20;Pull;Hammer Curl (Dumbbell);1;7;kg;10;;;;0;;
2020-06-29 14:20;Pull;Hammer Curl (Dumbbell);2;7;kg;10;;;;0;;
2020-06-29 14:20;Pull;Hammer Curl (Dumbbell);3;7;kg;9;;;;0;;
2020-07-24 12:25;Pull;Hammer Curl (Dumbbell);1;7;kg;9;;;;0;;
2020-07-24 12:25;Pull;Hammer Curl (Dumbbell);2;7;kg;8;;;;0;;
2020-07-24 12:25;Pull;Hammer Curl (Dumbbell);3;7;kg;6;;;;0;;
2020-07-27 20:57;Pull;Hammer Curl (Dumbbell);1;8;kg;7;;;;0;;
2020-07-27 20:57;Pull;Hammer Curl (Dumbbell);2;7;kg;8;;;;0;;
2020-07-27 20:57;Pull;Hammer Curl (Dumbbell);3;7;kg;6;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);1;8;kg;9;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);3;7;kg;7;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);1;8;kg;9;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2020-07-31 20:31;Pull;Hammer Curl (Dumbbell);3;7;kg;7;;;;0;;
2020-08-03 19:24;Pull;Hammer Curl (Dumbbell);1;7;kg;7;;;;0;;
2020-08-03 19:24;Pull;Hammer Curl (Dumbbell);2;7;kg;7;;;;0;;
2020-08-03 19:24;Pull;Hammer Curl (Dumbbell);3;7;kg;7;;;;0;;
2020-08-07 14:30;Pull;Hammer Curl (Dumbbell);1;9;kg;9;;;;0;;
2020-08-07 14:30;Pull;Hammer Curl (Dumbbell);2;9;kg;8;;;;0;;
2020-08-07 14:30;Pull;Hammer Curl (Dumbbell);3;9;kg;5;;;;0;;
2020-08-10 14:52;Pull;Hammer Curl (Dumbbell);1;10;kg;15;;;;0;;
2020-08-10 14:52;Pull;Hammer Curl (Dumbbell);2;10;kg;8;;;;0;;
2020-08-10 14:52;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-08-14 20:32;Pull;Hammer Curl (Dumbbell);1;10;kg;9;;;;0;;
2020-08-14 20:32;Pull;Hammer Curl (Dumbbell);2;10;kg;8;;;;0;;
2020-08-14 20:32;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-08-17 13:44;Pull;Hammer Curl (Dumbbell);1;10;kg;10;;;;0;;
2020-08-17 13:44;Pull;Hammer Curl (Dumbbell);2;10;kg;8;;;;0;;
2020-08-17 13:44;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2020-09-21 19:40;Pull;Hammer Curl (Dumbbell);1;8;kg;10;;;;0;;
2020-09-21 19:40;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2020-09-21 19:40;Pull;Hammer Curl (Dumbbell);3;8;kg;5;;;;0;;
2021-01-17 15:08;Pull;Hammer Curl (Dumbbell);1;5;kg;7;;;;0;;
2021-01-17 15:08;Pull;Hammer Curl (Dumbbell);2;5;kg;7;;;;0;;
2021-01-17 15:08;Pull;Hammer Curl (Dumbbell);3;5;kg;6;;;;0;;
2021-01-22 15:30;Pull;Hammer Curl (Dumbbell);1;6;kg;6;;;;0;;
2021-01-22 15:30;Pull;Hammer Curl (Dumbbell);2;6;kg;6;;;;0;;
2021-01-22 15:30;Pull;Hammer Curl (Dumbbell);3;6;kg;5;;;;0;;
2021-01-26 19:55;Pull;Hammer Curl (Dumbbell);1;6;kg;6;;;;0;;
2021-01-26 19:55;Pull;Hammer Curl (Dumbbell);2;6;kg;6;;;;0;;
2021-01-26 19:55;Pull;Hammer Curl (Dumbbell);3;5;kg;4;;;;0;;
2021-01-30 20:51;Pull;Hammer Curl (Dumbbell);1;7;kg;6;;;;0;;
2021-01-30 20:51;Pull;Hammer Curl (Dumbbell);2;6;kg;4;;;;0;;
2021-01-30 20:51;Pull;Hammer Curl (Dumbbell);3;6;kg;5;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);1;8;kg;9;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);3;8;kg;8;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);1;8;kg;9;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2021-02-02 20:50;Pull;Hammer Curl (Dumbbell);3;8;kg;8;;;;0;;
2021-02-06 20:18;Pull;Hammer Curl (Dumbbell);1;8;kg;10;;;;0;;
2021-02-06 20:18;Pull;Hammer Curl (Dumbbell);2;8;kg;7;;;;0;;
2021-02-06 20:18;Pull;Hammer Curl (Dumbbell);3;8;kg;4;;;;0;;
2021-02-10 20:36;Pull;Hammer Curl (Dumbbell);1;8;kg;9;;;;0;;
2021-02-10 20:36;Pull;Hammer Curl (Dumbbell);2;8;kg;6;;;;0;;
2021-02-10 20:36;Pull;Hammer Curl (Dumbbell);3;8;kg;6;;;;0;;
2021-02-13 15:20;Pull;Hammer Curl (Dumbbell);1;9;kg;5;;;;0;;
2021-02-13 15:20;Pull;Hammer Curl (Dumbbell);2;8;kg;6;;;;0;;
2021-02-13 15:20;Pull;Hammer Curl (Dumbbell);3;8;kg;6;;;;0;;
2021-02-16 20:18;Pull;Hammer Curl (Dumbbell);1;10;kg;8;;;;0;;
2021-02-16 20:18;Pull;Hammer Curl (Dumbbell);2;10;kg;6;;;;0;;
2021-02-16 20:18;Pull;Hammer Curl (Dumbbell);3;10;kg;4;;;;0;;
2021-02-20 20:30;Pull;Hammer Curl (Dumbbell);1;10;kg;11;;;;0;;
2021-02-20 20:30;Pull;Hammer Curl (Dumbbell);2;10;kg;6;;;;0;;
2021-02-20 20:30;Pull;Hammer Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-02-23 20:48;Pull;Hammer Curl (Dumbbell);1;10;kg;9;;;;0;;
2021-02-23 20:48;Pull;Hammer Curl (Dumbbell);2;10;kg;7;;;;0;;
2021-02-23 20:48;Pull;Hammer Curl (Dumbbell);3;10;kg;5;;;;0;;
2021-02-27 15:18;Pull;Hammer Curl (Dumbbell);1;10;kg;10;;;;0;;
2021-02-27 15:18;Pull;Hammer Curl (Dumbbell);2;10;kg;7;;;;0;;
2021-02-27 15:18;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-03-03 20:30;Pull;Hammer Curl (Dumbbell);1;12.5;kg;7;;;;0;;
2021-03-03 20:30;Pull;Hammer Curl (Dumbbell);2;10;kg;7;;;;0;;
2021-03-03 20:30;Pull;Hammer Curl (Dumbbell);3;10;kg;9;;;;0;;
2021-03-06 19:55;Pull;Hammer Curl (Dumbbell);1;12.5;kg;6;;;;0;;
2021-03-06 19:55;Pull;Hammer Curl (Dumbbell);2;10;kg;7;;;;0;;
2021-03-06 19:55;Pull;Hammer Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-03-10 20:34;Pull;Hammer Curl (Dumbbell);1;12.5;kg;6;;;;0;;
2021-03-10 20:34;Pull;Hammer Curl (Dumbbell);2;10;kg;9;;;;0;;
2021-03-10 20:34;Pull;Hammer Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-03-14 19:28;Pull;Hammer Curl (Dumbbell);1;12.5;kg;7;;;;0;;
2021-03-14 19:28;Pull;Hammer Curl (Dumbbell);2;12.5;kg;5;;;;0;;
2021-03-14 19:28;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-03-18 20:21;Pull;Hammer Curl (Dumbbell);1;12.5;kg;8;;;;0;;
2021-03-18 20:21;Pull;Hammer Curl (Dumbbell);2;12.5;kg;5;;;;0;;
2021-03-18 20:21;Pull;Hammer Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-03-22 20:27;Pull;Hammer Curl (Dumbbell);1;12.5;kg;6;;;;0;;
2021-03-22 20:27;Pull;Hammer Curl (Dumbbell);2;10;kg;7;;;;0;;
2021-03-22 20:27;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-03-22 20:27;Pull;Hammer Curl (Dumbbell);4;10;kg;6;;;;0;;
2021-03-26 17:39;Pull;Hammer Curl (Dumbbell);1;12.5;kg;7;;;;0;;
2021-03-26 17:39;Pull;Hammer Curl (Dumbbell);2;12.5;kg;5;;;;0;;
2021-03-26 17:39;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-03-30 20:17;Pull;Hammer Curl (Dumbbell);1;12.5;kg;7;;;;0;;
2021-03-30 20:17;Pull;Hammer Curl (Dumbbell);2;12.5;kg;5;;;;0;;
2021-03-30 20:17;Pull;Hammer Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-04-03 15:37;Pull;Hammer Curl (Dumbbell);1;12.5;kg;5;;;;0;;
2021-04-03 15:37;Pull;Hammer Curl (Dumbbell);2;10;kg;8;;;;0;;
2021-04-03 15:37;Pull;Hammer Curl (Dumbbell);3;10;kg;5;;;;0;;
2020-06-20 21:33;Push;Incline Bench Press (Dumbbell);1;10;kg;7;;;;0;;
2020-06-20 21:33;Push;Incline Bench Press (Dumbbell);2;10;kg;5;;;;0;;
2020-06-20 21:33;Push;Incline Bench Press (Dumbbell);3;7.5;kg;8;;;;0;;
2020-06-23 21:01;Push;Incline Bench Press (Dumbbell);1;10;kg;8;;;;0;;
2020-06-23 21:01;Push;Incline Bench Press (Dumbbell);2;10;kg;8;;;;0;;
2020-06-23 21:01;Push;Incline Bench Press (Dumbbell);3;10;kg;8;;;;0;;
2020-06-27 22:24;Push;Incline Bench Press (Dumbbell);1;10;kg;10;;;;0;;
2020-06-27 22:24;Push;Incline Bench Press (Dumbbell);2;10;kg;8;;;;0;;
2020-06-27 22:24;Push;Incline Bench Press (Dumbbell);3;10;kg;8;;;;0;;
2020-06-30 20:51;Push;Incline Bench Press (Dumbbell);1;8;kg;10;;;;0;;
2020-06-30 20:51;Push;Incline Bench Press (Dumbbell);2;8;kg;8;;;;0;;
2020-07-25 21:07;Push;Incline Bench Press (Dumbbell);1;10;kg;8;;;;0;;
2020-07-25 21:07;Push;Incline Bench Press (Dumbbell);2;10;kg;8;;;;0;;
2020-07-25 21:07;Push;Incline Bench Press (Dumbbell);3;10;kg;8;;;;0;;
2020-07-28 20:33;Push;Incline Bench Press (Dumbbell);1;10;kg;10;;;;0;;
2020-07-28 20:33;Push;Incline Bench Press (Dumbbell);2;10;kg;7;;;;0;;
2020-07-28 20:33;Push;Incline Bench Press (Dumbbell);3;10;kg;6;;;;0;;
2020-08-01 20:31;Push;Incline Bench Press (Dumbbell);1;10;kg;16;;;;0;;
2020-08-01 20:31;Push;Incline Bench Press (Dumbbell);2;12.5;kg;10;;;;0;;
2020-08-01 20:31;Push;Incline Bench Press (Dumbbell);3;12.5;kg;8;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);1;10;kg;9;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);2;10;kg;9;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);3;10;kg;6;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);1;10;kg;9;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);2;10;kg;9;;;;0;;
2020-08-04 19:25;Push;Incline Bench Press (Dumbbell);3;10;kg;6;;;;0;;
2020-08-08 20:50;Push;Incline Bench Press (Dumbbell);1;10;kg;12;;;;0;;
2020-08-08 20:50;Push;Incline Bench Press (Dumbbell);2;10;kg;10;;;;0;;
2020-08-08 20:50;Push;Incline Bench Press (Dumbbell);3;10;kg;9;;;;0;;
2020-08-11 19:52;Push;Incline Bench Press (Dumbbell);1;12.5;kg;12;;;;0;;
2020-08-11 19:52;Push;Incline Bench Press (Dumbbell);2;12.5;kg;8;;;;0;;
2020-08-11 19:52;Push;Incline Bench Press (Dumbbell);3;12.5;kg;8;;;;0;;
2020-08-15 20:39;Push;Incline Bench Press (Dumbbell);1;12.5;kg;9;;;;0;;
2020-08-15 20:39;Push;Incline Bench Press (Dumbbell);2;12.5;kg;9;;;;0;;
2020-08-15 20:39;Push;Incline Bench Press (Dumbbell);3;12.5;kg;9;;;;0;;
2020-08-18 19:31;Push;Incline Bench Press (Dumbbell);1;12.5;kg;8;;;;0;;
2020-08-18 19:31;Push;Incline Bench Press (Dumbbell);2;12.5;kg;8;;;;0;;
2020-08-18 19:31;Push;Incline Bench Press (Dumbbell);3;12.5;kg;5;;;;0;;
2021-01-16 15:18;Push;Incline Bench Press (Dumbbell);1;8;kg;10;;;;0;;
2021-01-16 15:18;Push;Incline Bench Press (Dumbbell);2;8;kg;10;;;;0;;
2021-01-16 15:18;Push;Incline Bench Press (Dumbbell);3;8;kg;10;;;;0;;
2021-01-20 19:45;Push;Incline Bench Press (Dumbbell);1;10;kg;10;;;;0;;
2021-01-20 19:45;Push;Incline Bench Press (Dumbbell);2;10;kg;9;;;;0;;
2021-01-20 19:45;Push;Incline Bench Press (Dumbbell);3;10;kg;8;;;;0;;
2021-01-25 16:35;Push;Incline Bench Press (Dumbbell);1;10;kg;12;;;;0;;
2021-01-25 16:35;Push;Incline Bench Press (Dumbbell);2;10;kg;13;;;;0;;
2021-01-25 16:35;Push;Incline Bench Press (Dumbbell);3;10;kg;10;;;;0;;
2021-01-29 20:50;Push;Incline Bench Press (Dumbbell);1;12.5;kg;10;;;;0;;
2021-01-29 20:50;Push;Incline Bench Press (Dumbbell);2;12.5;kg;7;;;;0;;
2021-01-29 20:50;Push;Incline Bench Press (Dumbbell);3;12.5;kg;6;;;;0;;
2021-02-01 20:19;Push;Incline Bench Press (Dumbbell);1;12.5;kg;9;;;;0;;
2021-02-01 20:19;Push;Incline Bench Press (Dumbbell);2;12.5;kg;5;;;;0;;
2021-02-01 20:19;Push;Incline Bench Press (Dumbbell);3;12.5;kg;5;;;;0;;
2021-02-05 10:27;Push;Incline Bench Press (Dumbbell);1;12.5;kg;8;;;;0;;
2021-02-05 10:27;Push;Incline Bench Press (Dumbbell);2;12.5;kg;7;;;;0;;
2021-02-05 10:27;Push;Incline Bench Press (Dumbbell);3;12.5;kg;5;;;;0;;
2021-02-09 20:48;Push;Incline Bench Press (Dumbbell);1;15;kg;6;;;;0;;
2021-02-09 20:48;Push;Incline Bench Press (Dumbbell);2;15;kg;5;;;;0;;
2021-02-09 20:48;Push;Incline Bench Press (Dumbbell);3;15;kg;6;;;;0;;
2021-02-09 20:48;Push;Incline Bench Press (Dumbbell);4;15;kg;5;;;;0;;
2021-02-09 20:48;Push;Incline Bench Press (Dumbbell);5;15;kg;4;;;;0;;
2021-02-12 20:54;Push;Incline Bench Press (Dumbbell);1;12.5;kg;11;;;;0;;
2021-02-12 20:54;Push;Incline Bench Press (Dumbbell);2;12.5;kg;8;;;;0;;
2021-02-12 20:54;Push;Incline Bench Press (Dumbbell);3;12.5;kg;7;;;;0;;
2021-02-15 20:42;Push;Incline Bench Press (Dumbbell);1;15;kg;7;;;;0;;
2021-02-15 20:42;Push;Incline Bench Press (Dumbbell);2;15;kg;5;;;;0;;
2021-02-15 20:42;Push;Incline Bench Press (Dumbbell);3;15;kg;5;;;;0;;
2021-02-15 20:42;Push;Incline Bench Press (Dumbbell);4;15;kg;5;;;;0;;
2021-02-15 20:42;Push;Incline Bench Press (Dumbbell);5;15;kg;4;;;;0;;
2021-02-19 20:33;Push;Incline Bench Press (Dumbbell);1;15;kg;6;;;;0;;
2021-02-19 20:33;Push;Incline Bench Press (Dumbbell);2;15;kg;4;;;;0;;
2021-02-19 20:33;Push;Incline Bench Press (Dumbbell);3;12.5;kg;6;;;;0;;
2021-02-22 21:01;Push;Incline Bench Press (Dumbbell);1;12.5;kg;11;;;;0;;
2021-02-22 21:01;Push;Incline Bench Press (Dumbbell);2;15;kg;9;;;;0;;
2021-02-22 21:01;Push;Incline Bench Press (Dumbbell);3;15;kg;7;;;;0;;
2021-02-22 21:01;Push;Incline Bench Press (Dumbbell);4;15;kg;7;;;;0;;
2021-02-26 14:14;Push;Incline Bench Press (Dumbbell);1;10;kg;10;;;;0;;
2021-02-26 14:14;Push;Incline Bench Press (Dumbbell);2;15;kg;11;;;;0;;
2021-02-26 14:14;Push;Incline Bench Press (Dumbbell);3;15;kg;7;;;;0;;
2021-02-26 14:14;Push;Incline Bench Press (Dumbbell);4;15;kg;7;;;;0;;
2021-03-01 20:52;Push;Incline Bench Press (Dumbbell);1;17.5;kg;5;;;;0;;
2021-03-01 20:52;Push;Incline Bench Press (Dumbbell);2;15;kg;6;;;;0;;
2021-03-01 20:52;Push;Incline Bench Press (Dumbbell);3;15;kg;5;;;;0;;
2021-03-01 20:52;Push;Incline Bench Press (Dumbbell);4;15;kg;3;;;;0;;
2021-03-05 20:38;Push;Incline Bench Press (Dumbbell);1;15;kg;4;;;;0;;
2021-03-05 20:38;Push;Incline Bench Press (Dumbbell);2;15;kg;5;;;;0;;
2021-03-05 20:38;Push;Incline Bench Press (Dumbbell);3;15;kg;4;;;;0;;
2021-03-09 20:36;Push;Incline Bench Press (Dumbbell);1;15;kg;8;;;;0;;
2021-03-09 20:36;Push;Incline Bench Press (Dumbbell);2;15;kg;6;;;;0;;
2021-03-09 20:36;Push;Incline Bench Press (Dumbbell);3;15;kg;6;;;;0;;
2021-03-13 19:56;Push;Incline Bench Press (Dumbbell);1;15;kg;10;;;;0;;
2021-03-13 19:56;Push;Incline Bench Press (Dumbbell);2;17.5;kg;5;;;;0;;
2021-03-13 19:56;Push;Incline Bench Press (Dumbbell);3;17.5;kg;3;;;;0;;
2021-03-17 20:18;Push;Incline Bench Press (Dumbbell);1;17.5;kg;8;;;;0;;
2021-03-17 20:18;Push;Incline Bench Press (Dumbbell);2;17.5;kg;7;;;;0;;
2021-03-17 20:18;Push;Incline Bench Press (Dumbbell);3;17.5;kg;6;;;;0;;
2021-03-21 20:32;Push;Incline Bench Press (Dumbbell);1;17.5;kg;7;;;;0;;
2021-03-21 20:32;Push;Incline Bench Press (Dumbbell);2;17.5;kg;4;;;;0;;
2021-03-21 20:32;Push;Incline Bench Press (Dumbbell);3;17.5;kg;7;;;;0;;
2021-03-25 20:49;Push;Incline Bench Press (Dumbbell);1;15;kg;7;;;;0;;
2021-03-25 20:49;Push;Incline Bench Press (Dumbbell);2;17.5;kg;8;;;;0;;
2021-03-25 20:49;Push;Incline Bench Press (Dumbbell);3;17.5;kg;5;;;;0;;
2021-03-25 20:49;Push;Incline Bench Press (Dumbbell);4;17.5;kg;6;;;;0;;
2021-03-29 20:20;Push;Incline Bench Press (Dumbbell);1;17.5;kg;10;;;;0;;
2021-03-29 20:20;Push;Incline Bench Press (Dumbbell);2;17.5;kg;7;;;;0;;
2021-03-29 20:20;Push;Incline Bench Press (Dumbbell);3;17.5;kg;7;;;;0;;
2021-03-29 20:20;Push;Incline Bench Press (Dumbbell);4;17.5;kg;5;;;;0;;
2021-04-02 15:40;Push;Incline Bench Press (Dumbbell);1;20;kg;4;;;;0;;
2021-04-02 15:40;Push;Incline Bench Press (Dumbbell);2;17.5;kg;8;;;;0;;
2021-04-02 15:40;Push;Incline Bench Press (Dumbbell);3;17.5;kg;8;;;;0;;
2021-04-02 15:40;Push;Incline Bench Press (Dumbbell);4;17.5;kg;5;;;;0;;
2021-04-05 19:19;Push;Incline Bench Press (Dumbbell);1;17.5;kg;9;;;;0;;
2021-04-05 19:19;Push;Incline Bench Press (Dumbbell);2;17.5;kg;6;;;;0;;
2021-04-05 19:19;Push;Incline Bench Press (Dumbbell);3;17.5;kg;5;;;;0;;
2020-06-19 11:47;Pull;Lat Pulldown (Cable);1;41;kg;8;;;;0;;
2020-06-19 11:47;Pull;Lat Pulldown (Cable);2;41;kg;8;;;;0;;
2020-06-19 11:47;Pull;Lat Pulldown (Cable);3;41;kg;8;;;;0;;
2020-06-22 21:27;Pull;Lat Pulldown (Cable);1;41;kg;7;;;;0;;
2020-06-22 21:27;Pull;Lat Pulldown (Cable);2;41;kg;7;;;;0;;
2020-06-22 21:27;Pull;Lat Pulldown (Cable);3;41;kg;6;;;;0;;
2020-06-26 14:17;Pull;Lat Pulldown (Cable);1;41;kg;7;;;;0;;
2020-06-26 14:17;Pull;Lat Pulldown (Cable);2;34;kg;8;;;;0;;
2020-06-26 14:17;Pull;Lat Pulldown (Cable);3;34;kg;8;;;;0;;
2020-06-29 14:20;Pull;Lat Pulldown (Cable);1;38.5;kg;11;;;;0;;
2020-06-29 14:20;Pull;Lat Pulldown (Cable);2;38.5;kg;10;;;;0;;
2020-06-29 14:20;Pull;Lat Pulldown (Cable);3;38.5;kg;8;;;;0;;
2020-07-24 12:25;Pull;Lat Pulldown (Cable);1;41;kg;12;;;;0;;
2020-07-24 12:25;Pull;Lat Pulldown (Cable);2;41;kg;10;;;;0;;
2020-07-24 12:25;Pull;Lat Pulldown (Cable);3;41;kg;10;;;;0;;
2020-07-27 20:57;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2020-07-27 20:57;Pull;Lat Pulldown (Cable);2;41;kg;8;;;;0;;
2020-07-27 20:57;Pull;Lat Pulldown (Cable);3;41;kg;8;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);1;38.5;kg;14;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);2;45;kg;9;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);3;38.5;kg;10;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);1;38.5;kg;14;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);2;45;kg;9;;;;0;;
2020-07-31 20:31;Pull;Lat Pulldown (Cable);3;38.5;kg;10;;;;0;;
2020-08-03 19:24;Pull;Lat Pulldown (Cable);1;41;kg;15;;;;0;;
2020-08-03 19:24;Pull;Lat Pulldown (Cable);2;47.5;kg;10;;;;0;;
2020-08-03 19:24;Pull;Lat Pulldown (Cable);3;47.5;kg;9;;;;0;;
2020-08-07 14:30;Pull;Lat Pulldown (Cable);1;47.5;kg;9;;;;0;;
2020-08-07 14:30;Pull;Lat Pulldown (Cable);2;47.5;kg;8;;;;0;;
2020-08-07 14:30;Pull;Lat Pulldown (Cable);3;41;kg;13;;;;0;;
2020-08-10 14:52;Pull;Lat Pulldown (Cable);1;47.5;kg;10;;;;0;;
2020-08-10 14:52;Pull;Lat Pulldown (Cable);2;47.5;kg;10;;;;0;;
2020-08-10 14:52;Pull;Lat Pulldown (Cable);3;47.5;kg;9;;;;0;;
2020-08-14 20:32;Pull;Lat Pulldown (Cable);1;47.5;kg;8;;;;0;;
2020-08-14 20:32;Pull;Lat Pulldown (Cable);2;47.5;kg;9;;;;0;;
2020-08-14 20:32;Pull;Lat Pulldown (Cable);3;47.5;kg;7;;;;0;;
2020-08-17 13:44;Pull;Lat Pulldown (Cable);1;47.5;kg;9;;;;0;;
2020-08-17 13:44;Pull;Lat Pulldown (Cable);2;47.5;kg;8;;;;0;;
2020-08-17 13:44;Pull;Lat Pulldown (Cable);3;47.5;kg;9;;;;0;;
2020-09-21 19:40;Pull;Lat Pulldown (Cable);1;45;kg;11;;;;0;;
2020-09-21 19:40;Pull;Lat Pulldown (Cable);2;45;kg;8;;;;0;;
2020-09-21 19:40;Pull;Lat Pulldown (Cable);3;45;kg;6;;;;0;;
2021-01-17 15:08;Pull;Lat Pulldown (Cable);1;41;kg;9;;;;0;;
2021-01-17 15:08;Pull;Lat Pulldown (Cable);2;34;kg;11;;;;0;;
2021-01-17 15:08;Pull;Lat Pulldown (Cable);3;34;kg;10;;;;0;;
2021-01-22 15:30;Pull;Lat Pulldown (Cable);1;31.5;kg;15;;;;0;;
2021-01-22 15:30;Pull;Lat Pulldown (Cable);2;38.5;kg;8;;;;0;;
2021-01-22 15:30;Pull;Lat Pulldown (Cable);3;31.5;kg;12;;;;0;;
2021-01-26 19:55;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2021-01-26 19:55;Pull;Lat Pulldown (Cable);2;41;kg;11;;;;0;;
2021-01-26 19:55;Pull;Lat Pulldown (Cable);3;41;kg;10;;;;0;;
2021-01-26 19:55;Pull;Lat Pulldown (Cable);4;41;kg;7;;;;0;;
2021-01-30 20:51;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2021-01-30 20:51;Pull;Lat Pulldown (Cable);2;41;kg;11;;;;0;;
2021-01-30 20:51;Pull;Lat Pulldown (Cable);3;41;kg;7;;;;0;;
2021-01-30 20:51;Pull;Lat Pulldown (Cable);4;41;kg;8;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);2;41;kg;9;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);3;41;kg;9;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);4;41;kg;7;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);2;41;kg;9;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);3;41;kg;9;;;;0;;
2021-02-02 20:50;Pull;Lat Pulldown (Cable);4;41;kg;7;;;;0;;
2021-02-06 20:18;Pull;Lat Pulldown (Cable);1;41;kg;12;;;;0;;
2021-02-06 20:18;Pull;Lat Pulldown (Cable);2;47.5;kg;7;;;;0;;
2021-02-06 20:18;Pull;Lat Pulldown (Cable);3;47.5;kg;5;;;;0;;
2021-02-10 20:36;Pull;Lat Pulldown (Cable);1;34;kg;14;;;;0;;
2021-02-10 20:36;Pull;Lat Pulldown (Cable);2;47.5;kg;7;;;;0;;
2021-02-10 20:36;Pull;Lat Pulldown (Cable);3;41;kg;10;;;;0;;
2021-02-10 20:36;Pull;Lat Pulldown (Cable);4;41;kg;8;;;;0;;
2021-02-13 15:20;Pull;Lat Pulldown (Cable);1;34;kg;10;;;;0;;
2021-02-13 15:20;Pull;Lat Pulldown (Cable);2;47.5;kg;7;;;;0;;
2021-02-13 15:20;Pull;Lat Pulldown (Cable);3;47.5;kg;7;;;;0;;
2021-02-13 15:20;Pull;Lat Pulldown (Cable);4;47.5;kg;7;;;;0;;
